Date,Customer_ID,Product_Category,Product_Value,Rating,Return
15-Jan-2018,1014227,A,40.4,4,N
15-Jan-2018,1014702,C,10.03,4,N
15-Jan-2018,1014762,B,21.5,0,N
15-Jan-2018,1015145,A,73.7,5,N
15-Jan-2018,1016083,A,52.3,3,N
15-Jan-2018,1016360,E,40.8,0,N
15-Jan-2018,1017055,B,22.5,1,N
15-Jan-2018,1018111,D,34.5,1,N
15-Jan-2018,1018707,D,45.7,5,N
16-Jan-2018,1010555,A,42.4,5,N
16-Jan-2018,1012793,A,43.6,4,N
17-Jan-2018,1010955,A,30.5,5,N
17-Jan-2018,1011084,D,41.5,4,N
17-Jan-2018,1011981,B,34.2,5,N
17-Jan-2018,1012058,D,43.5,4,N
17-Jan-2018,1012209,D,43.1,5,N
17-Jan-2018,1012216,B,32.9,4,N
17-Jan-2018,1012336,A,36.9,0,N
17-Jan-2018,1013142,B,55.9,0,N
17-Jan-2018,1013388,A,44.4,4,N
17-Jan-2018,1013549,C,54.7,4,N
17-Jan-2018,1016360,E,27.1,5,N
17-Jan-2018,1018062,C,31.9,2,N
18-Jan-2018,1011559,E,27,5,N
18-Jan-2018,1013388,A,13.7,5,N
18-Jan-2018,1013817,D,37.6,5,N
18-Jan-2018,1015462,A,44.3,4,N
18-Jan-2018,1015566,A,28.8,3,N
18-Jan-2018,1017696,D,27.1,2,N
18-Jan-2018,1017956,D,18.3,1,N
18-Jan-2018,1018422,E,41.9,2,N
18-Jan-2018,1019273,B,38.6,1,N
19-Jan-2018,1010712,D,33.4,4,N
19-Jan-2018,1011577,A,6.5,5,N
19-Jan-2018,1011716,E,31.7,4,N
19-Jan-2018,1014046,E,10.32,5,N
19-Jan-2018,1014607,C,44.4,4,N
19-Jan-2018,1014667,A,60.2,4,N
19-Jan-2018,1015060,C,22.2,3,N
19-Jan-2018,1016037,E,21,0,N
19-Jan-2018,1016246,E,65.5,5,N
19-Jan-2018,1016337,A,75.6,4,N
19-Jan-2018,1018413,A,39,5,N
19-Jan-2018,1019110,E,32.7,4,N
19-Jan-2018,1019296,E,70.8,2,N
19-Jan-2018,1019552,B,37.2,5,N
20-Jan-2018,1011228,C,39.7,4,N
20-Jan-2018,1012785,B,26.5,0,N
20-Jan-2018,1013507,D,22.9,5,N
20-Jan-2018,1013565,A,45,0,N
20-Jan-2018,1013687,C,44.5,4,N
20-Jan-2018,1014153,D,19.9,4,N
21-Jan-2018,1010601,C,16.9,4,N
21-Jan-2018,1011525,D,42.4,5,N
21-Jan-2018,1013223,C,47.3,0,N
21-Jan-2018,1014954,D,73.3,4,N
21-Jan-2018,1016946,E,20.8,5,N
21-Jan-2018,1018954,D,45.1,5,N
21-Jan-2018,1019572,E,37.1,4,N
22-Jan-2018,1012710,D,30.8,5,N
22-Jan-2018,1014153,D,21.1,4,N
22-Jan-2018,1015169,E,64.1,5,N
22-Jan-2018,1015185,E,27.2,5,N
22-Jan-2018,1015689,A,45.4,5,N
22-Jan-2018,1016037,E,55.8,5,N
22-Jan-2018,1016494,E,10.35,5,N
22-Jan-2018,1016665,A,39.1,5,N
22-Jan-2018,1017840,E,19.1,3,N
23-Jan-2018,1011880,C,58,5,N
23-Jan-2018,1012851,B,6,4,N
23-Jan-2018,1012945,E,31.5,0,N
23-Jan-2018,1015780,B,10.4,0,N
23-Jan-2018,1017838,D,18.7,0,N
23-Jan-2018,1019500,E,10.65,5,N
24-Jan-2018,1010425,C,10.75,5,N
24-Jan-2018,1010601,E,33.7,5,N
24-Jan-2018,1010913,D,14.4,5,N
24-Jan-2018,1011123,D,17.1,0,N
24-Jan-2018,1011294,C,10.39,5,N
24-Jan-2018,1011482,D,22.1,5,N
24-Jan-2018,1013817,D,54,5,N
24-Jan-2018,1014607,C,26.1,5,N
24-Jan-2018,1017107,E,66.8,5,N
25-Jan-2018,1010681,D,6.2,5,N
25-Jan-2018,1011341,A,10.51,5,N
25-Jan-2018,1012212,D,43.6,5,N
25-Jan-2018,1015077,B,42.2,3,N
25-Jan-2018,1015084,A,10.22,5,N
25-Jan-2018,1015290,D,55.9,0,N
25-Jan-2018,1016074,C,6.4,4,N
25-Jan-2018,1017407,D,39.2,5,N
25-Jan-2018,1017838,A,24.6,5,N
25-Jan-2018,1017874,C,61,3,N
25-Jan-2018,1018511,C,26.5,2,N
26-Jan-2018,1010999,B,45.3,0,N
26-Jan-2018,1011127,D,5,5,N
26-Jan-2018,1011315,D,36.8,5,N
26-Jan-2018,1011327,D,37.9,5,N
26-Jan-2018,1011525,C,32.9,5,N
26-Jan-2018,1012073,E,9.7,5,N
26-Jan-2018,1012262,A,45.2,5,N
26-Jan-2018,1013343,D,41.6,3,N
26-Jan-2018,1016828,A,22.5,0,N
26-Jan-2018,1017930,B,17.6,0,N
27-Jan-2018,1011577,E,22.9,5,N
27-Jan-2018,1016292,B,97.9,4,N
27-Jan-2018,1017189,C,25.2,1,N
27-Jan-2018,1017748,B,44.7,2,N
27-Jan-2018,1018359,C,13.1,3,N
28-Jan-2018,1012025,D,28.3,5,N
28-Jan-2018,1012336,B,33.5,5,N
28-Jan-2018,1013784,C,23,4,N
28-Jan-2018,1014365,E,62.8,5,N
28-Jan-2018,1015530,B,35.4,5,N
28-Jan-2018,1016373,A,77.5,4,N
28-Jan-2018,1017333,A,10.14,4,N
29-Jan-2018,1010461,E,32.4,5,N
29-Jan-2018,1010663,B,52.5,0,N
29-Jan-2018,1010962,D,43.7,5,N
29-Jan-2018,1011315,D,27.9,0,N
29-Jan-2018,1011849,E,31.7,0,N
29-Jan-2018,1013142,E,46.5,5,N
29-Jan-2018,1013571,A,6.6,5,N
29-Jan-2018,1013734,B,33.5,5,N
29-Jan-2018,1014280,A,51.5,0,N
29-Jan-2018,1015337,A,10.89,5,N
29-Jan-2018,1016848,D,11.9,1,N
29-Jan-2018,1018302,D,64.1,5,N
30-Jan-2018,1010514,C,31.3,0,N
30-Jan-2018,1010896,E,28.7,0,N
30-Jan-2018,1013518,B,21.3,5,N
30-Jan-2018,1013800,A,14.7,3,N
30-Jan-2018,1015008,A,41,3,N
30-Jan-2018,1016053,D,70.1,0,N
30-Jan-2018,1017293,A,33.2,1,N
30-Jan-2018,1019607,D,19.3,3,N
31-Jan-2018,1010754,E,53.1,5,N
31-Jan-2018,1010787,D,39,0,N
31-Jan-2018,1011172,D,42.1,5,N
31-Jan-2018,1019008,E,9.7,5,N
31-Jan-2018,1019052,E,34.2,0,N
31-Jan-2018,1019432,B,32.4,5,N
01-Feb-2018,1010842,D,14.5,5,N
01-Feb-2018,1011649,B,16.7,5,N
01-Feb-2018,1014762,E,28.6,5,N
01-Feb-2018,1017032,D,48,5,N
02-Feb-2018,1011508,A,8.2,4,N
02-Feb-2018,1014622,B,37.7,4,N
02-Feb-2018,1014650,E,37.5,5,N
02-Feb-2018,1016722,E,10.4,1,N
02-Feb-2018,1019552,D,58.7,4,N
03-Feb-2018,1011237,D,10.56,0,N
03-Feb-2018,1014220,E,16.9,5,N
03-Feb-2018,1015197,E,28.5,4,N
03-Feb-2018,1015660,A,18.2,3,N
03-Feb-2018,1016660,B,58.4,0,N
03-Feb-2018,1019176,A,34.7,5,N
04-Feb-2018,1010712,B,10.61,5,N
04-Feb-2018,1011373,E,55.4,4,N
04-Feb-2018,1011825,A,17.9,5,N
04-Feb-2018,1015453,B,19,5,N
04-Feb-2018,1015882,C,38.8,0,N
04-Feb-2018,1016309,E,70.9,3,N
04-Feb-2018,1018523,B,62.6,5,N
05-Feb-2018,1010857,E,10.91,5,N
05-Feb-2018,1014365,D,36.2,5,N
05-Feb-2018,1014856,B,27.6,5,N
05-Feb-2018,1015169,D,48.4,5,N
05-Feb-2018,1015825,A,14.1,4,N
05-Feb-2018,1017261,D,30.9,0,N
05-Feb-2018,1018199,D,6.7,1,N
05-Feb-2018,1018522,D,30.8,5,N
05-Feb-2018,1019228,D,36.6,5,N
05-Feb-2018,1019252,D,15.3,0,N
06-Feb-2018,1014698,D,39.8,4,N
06-Feb-2018,1015646,D,50,5,N
06-Feb-2018,1017471,A,33.8,5,N
06-Feb-2018,1017849,E,38,1,N
07-Feb-2018,1010955,B,52.2,5,N
07-Feb-2018,1011016,C,20.1,5,N
07-Feb-2018,1011746,D,59,5,N
07-Feb-2018,1012395,A,43.6,5,N
07-Feb-2018,1015566,B,52,4,N
07-Feb-2018,1016384,E,54.8,3,N
07-Feb-2018,1016981,C,15.6,5,N
08-Feb-2018,1011041,A,42.9,5,N
08-Feb-2018,1012154,B,58.7,5,N
08-Feb-2018,1015896,B,60.5,5,N
08-Feb-2018,1016197,D,44.1,5,N
08-Feb-2018,1017032,D,10.88,1,N
08-Feb-2018,1017227,A,37.6,4,N
08-Feb-2018,1017313,E,38.8,5,N
08-Feb-2018,1017546,E,23.8,1,N
08-Feb-2018,1018904,A,39.9,1,N
09-Feb-2018,1010601,D,17.4,0,N
09-Feb-2018,1011096,D,29.2,5,N
09-Feb-2018,1011709,C,22.7,5,N
09-Feb-2018,1011799,B,42.6,5,N
09-Feb-2018,1013316,B,26.6,4,N
09-Feb-2018,1014713,D,40,5,N
09-Feb-2018,1016083,B,41.4,5,N
09-Feb-2018,1018302,E,27.3,5,N
10-Feb-2018,1012710,D,13.7,5,N
10-Feb-2018,1013199,E,13.5,4,N
11-Feb-2018,1010816,B,43.7,5,N
11-Feb-2018,1014392,C,46.2,3,N
11-Feb-2018,1015672,D,67.4,5,N
11-Feb-2018,1016112,A,9.3,5,N
11-Feb-2018,1019535,C,15.6,1,N
12-Feb-2018,1011490,C,35.4,5,N
12-Feb-2018,1011918,A,37.3,4,N
12-Feb-2018,1012768,C,24.8,5,N
12-Feb-2018,1013510,E,10.1,5,N
12-Feb-2018,1018426,A,8.4,3,N
13-Feb-2018,1011254,C,18.1,5,N
13-Feb-2018,1011880,B,32.2,5,N
13-Feb-2018,1013850,C,36.7,5,N
13-Feb-2018,1015073,B,64.2,5,N
13-Feb-2018,1018516,E,56,5,N
13-Feb-2018,1019326,C,22.5,1,N
14-Feb-2018,1011088,E,15.9,0,N
14-Feb-2018,1011868,C,26.9,0,N
14-Feb-2018,1013370,A,5.3,0,N
14-Feb-2018,1014316,B,51.4,4,N
14-Feb-2018,1014431,A,72.8,4,N
14-Feb-2018,1014973,E,22.2,3,N
14-Feb-2018,1015103,E,68.7,5,N
14-Feb-2018,1015922,A,46.2,4,N
14-Feb-2018,1017313,A,27.6,5,N
14-Feb-2018,1018039,C,63.4,4,N
15-Feb-2018,1010601,D,51.5,5,N
15-Feb-2018,1013817,A,37.1,3,N
15-Feb-2018,1014429,B,59.2,4,N
15-Feb-2018,1017721,D,44.9,5,N
15-Feb-2018,1018025,A,15.3,2,N
15-Feb-2018,1019038,D,65.6,0,N
16-Feb-2018,1017185,B,56.4,5,N
16-Feb-2018,1017292,A,26.8,5,N
16-Feb-2018,1017510,B,19.6,3,N
16-Feb-2018,1018045,E,52.9,5,N
16-Feb-2018,1018275,C,19.1,2,N
17-Feb-2018,1011417,A,19.8,0,N
17-Feb-2018,1011596,C,39.5,5,N
17-Feb-2018,1011669,C,11.2,5,N
17-Feb-2018,1013681,E,43.2,5,N
17-Feb-2018,1014113,C,49.9,0,N
17-Feb-2018,1014894,C,56.4,5,N
17-Feb-2018,1015554,D,63.7,5,N
17-Feb-2018,1015646,B,17.9,5,N
17-Feb-2018,1016476,C,19.8,5,N
17-Feb-2018,1016542,B,46,5,N
18-Feb-2018,1011228,C,22.8,5,N
18-Feb-2018,1011640,B,38.8,5,N
18-Feb-2018,1017096,C,33.2,5,N
18-Feb-2018,1017992,A,14.7,2,N
19-Feb-2018,1011773,E,40.6,0,N
19-Feb-2018,1012851,D,41.9,5,N
19-Feb-2018,1013478,D,43.7,3,N
19-Feb-2018,1014132,B,20.3,5,N
19-Feb-2018,1015205,B,10.38,4,N
19-Feb-2018,1015420,C,20,5,N
19-Feb-2018,1016149,E,55.3,3,N
19-Feb-2018,1016232,C,74,3,N
19-Feb-2018,1016882,D,38.6,1,N
20-Feb-2018,1010467,C,44.7,4,N
20-Feb-2018,1011236,C,24.1,5,N
20-Feb-2018,1012825,A,34.5,5,N
20-Feb-2018,1014431,D,48.3,5,N
20-Feb-2018,1014851,E,50.5,4,N
20-Feb-2018,1018341,A,11,1,N
21-Feb-2018,1010314,B,50.4,5,N
21-Feb-2018,1010754,A,48.4,5,N
21-Feb-2018,1012492,E,45.9,0,N
21-Feb-2018,1016373,E,56.5,5,N
21-Feb-2018,1016872,E,35.1,5,N
21-Feb-2018,1017287,C,52.4,5,N
21-Feb-2018,1017300,B,42.6,5,N
21-Feb-2018,1018389,C,47.5,4,N
22-Feb-2018,1011044,C,47,5,N
22-Feb-2018,1011752,A,25.9,5,N
22-Feb-2018,1013388,D,28,5,N
22-Feb-2018,1013405,B,13.9,4,N
22-Feb-2018,1014768,C,73.1,0,N
22-Feb-2018,1015441,A,64.3,5,N
22-Feb-2018,1015619,A,23.7,3,N
22-Feb-2018,1018436,A,29.6,3,N
23-Feb-2018,1012175,B,35.1,5,N
23-Feb-2018,1013734,D,25.9,5,N
23-Feb-2018,1013828,B,11.9,5,N
23-Feb-2018,1014202,D,30.5,5,N
23-Feb-2018,1015619,D,17.6,0,N
23-Feb-2018,1019133,D,22.8,0,N
24-Feb-2018,1010832,B,8.5,5,N
24-Feb-2018,1012195,A,33.2,5,N
24-Feb-2018,1013549,D,10.2,4,N
24-Feb-2018,1015629,D,32.4,0,N
24-Feb-2018,1016177,A,10.12,0,N
25-Feb-2018,1011157,D,44.8,5,N
25-Feb-2018,1013328,A,43.3,5,N
25-Feb-2018,1013384,E,47.6,5,N
25-Feb-2018,1013583,C,34.8,0,N
25-Feb-2018,1013796,E,13.7,5,N
25-Feb-2018,1013917,D,7.9,3,N
25-Feb-2018,1014665,E,10.56,5,N
25-Feb-2018,1015502,D,40,4,N
25-Feb-2018,1016865,B,26.9,5,N
25-Feb-2018,1017528,C,5.8,4,N
25-Feb-2018,1018321,D,37.4,1,N
26-Feb-2018,1012864,B,45.2,5,N
26-Feb-2018,1016337,B,13.8,5,N
26-Feb-2018,1018169,E,32,0,N
26-Feb-2018,1018362,E,10.36,5,N
26-Feb-2018,1018592,B,15.7,2,N
26-Feb-2018,1018620,A,32.4,0,N
27-Feb-2018,1012093,B,33.8,0,N
27-Feb-2018,1012348,A,78.2,5,N
27-Feb-2018,1012710,E,47,4,N
27-Feb-2018,1016430,B,5.9,4,N
27-Feb-2018,1016438,E,68.5,5,N
27-Feb-2018,1017814,B,51.8,0,N
27-Feb-2018,1018169,B,32.8,5,N
27-Feb-2018,1018458,C,35.7,3,N
28-Feb-2018,1010620,D,19.3,0,N
28-Feb-2018,1010951,B,11.1,4,N
28-Feb-2018,1011341,A,10.69,0,N
28-Feb-2018,1016542,E,21.9,4,N
28-Feb-2018,1018559,B,65.3,0,N
28-Feb-2018,1019273,E,51.4,4,N
28-Feb-2018,1019339,A,30.4,3,N
01-Mar-2018,1010637,D,34.7,5,N
01-Mar-2018,1013369,B,31.6,5,N
01-Mar-2018,1016091,A,31.5,4,N
01-Mar-2018,1017025,D,25.5,1,N
01-Mar-2018,1017256,E,26.8,5,N
01-Mar-2018,1017966,E,17.7,3,N
02-Mar-2018,1011852,D,21.4,5,N
02-Mar-2018,1014665,A,5.5,5,N
03-Mar-2018,1010696,A,24.4,4,N
03-Mar-2018,1013199,C,17.7,5,N
03-Mar-2018,1015689,E,23.1,4,N
03-Mar-2018,1018071,A,61.6,5,N
03-Mar-2018,1018559,C,11.6,5,N
03-Mar-2018,1018987,C,36,5,N
03-Mar-2018,1019133,C,37.5,2,N
03-Mar-2018,1019547,E,26.8,2,N
04-Mar-2018,1012579,D,9.3,4,N
04-Mar-2018,1013636,D,56.8,0,N
04-Mar-2018,1015320,B,13.1,5,N
04-Mar-2018,1015540,D,46.3,5,N
04-Mar-2018,1015581,B,10.3,5,N
04-Mar-2018,1016627,D,30.1,2,N
04-Mar-2018,1017321,D,7.7,0,N
04-Mar-2018,1019307,A,55.8,2,N
05-Mar-2018,1011454,B,27.2,5,N
05-Mar-2018,1013090,C,55.5,5,N
05-Mar-2018,1014146,C,33.5,5,N
05-Mar-2018,1015740,C,52.6,3,N
05-Mar-2018,1015998,E,61.3,3,N
05-Mar-2018,1016361,B,70.8,5,N
05-Mar-2018,1017559,E,63.9,0,N
05-Mar-2018,1017640,E,44.2,2,N
06-Mar-2018,1011577,A,40.6,4,N
06-Mar-2018,1014302,A,53.1,5,N
06-Mar-2018,1014429,A,42.9,0,N
06-Mar-2018,1015120,B,30.4,5,N
06-Mar-2018,1015205,C,14.1,5,N
06-Mar-2018,1015211,D,31.3,0,N
06-Mar-2018,1019552,B,25.1,5,N
07-Mar-2018,1013135,C,35.5,3,N
07-Mar-2018,1013816,B,54,5,N
07-Mar-2018,1014242,B,53.2,3,N
07-Mar-2018,1014288,D,28.2,3,N
07-Mar-2018,1014392,C,30.1,5,N
07-Mar-2018,1015077,D,70.7,4,N
07-Mar-2018,1015120,B,46.1,4,N
07-Mar-2018,1015439,E,32.9,5,N
07-Mar-2018,1016384,B,55.5,5,N
08-Mar-2018,1011599,C,17.6,4,N
08-Mar-2018,1011709,B,30.4,4,N
08-Mar-2018,1012586,C,10.49,4,N
08-Mar-2018,1012813,A,26.5,4,N
08-Mar-2018,1014502,E,50.2,4,N
08-Mar-2018,1016292,D,50.5,3,N
08-Mar-2018,1019566,C,12.4,4,N
09-Mar-2018,1010445,A,34.1,0,N
09-Mar-2018,1010532,A,42.2,5,N
09-Mar-2018,1010736,E,49.8,5,N
09-Mar-2018,1011392,E,44.8,0,N
09-Mar-2018,1012996,B,10.68,0,N
09-Mar-2018,1013583,D,49.4,0,N
09-Mar-2018,1014353,D,14.8,4,N
09-Mar-2018,1015084,B,7.2,3,N
09-Mar-2018,1016887,D,63.1,0,N
09-Mar-2018,1019447,D,59.3,5,N
10-Mar-2018,1012489,E,17.6,5,N
10-Mar-2018,1013354,E,24.1,5,N
10-Mar-2018,1014056,C,61.2,5,N
10-Mar-2018,1014202,C,51.5,5,N
10-Mar-2018,1015734,B,23.1,4,N
10-Mar-2018,1015998,B,46.6,4,N
10-Mar-2018,1016091,A,37.9,5,N
10-Mar-2018,1016528,E,21.1,5,N
10-Mar-2018,1017120,B,38.9,1,N
10-Mar-2018,1018376,B,10.18,5,N
11-Mar-2018,1013090,A,42.2,0,N
11-Mar-2018,1013259,C,42.6,5,N
11-Mar-2018,1014354,D,29.2,5,N
11-Mar-2018,1018833,E,51.7,5,N
11-Mar-2018,1019500,D,42.2,1,Y
11-Mar-2018,1019634,D,40.1,2,N
12-Mar-2018,1011157,C,38.4,4,N
12-Mar-2018,1012073,B,28.1,5,N
12-Mar-2018,1016326,E,32.9,3,N
12-Mar-2018,1017667,C,15.5,0,N
12-Mar-2018,1019575,A,25.9,3,N
13-Mar-2018,1011746,D,43.8,0,N
13-Mar-2018,1011868,B,29,5,N
13-Mar-2018,1011977,A,30,4,N
13-Mar-2018,1015952,B,66.2,0,N
13-Mar-2018,1018422,E,42,5,N
13-Mar-2018,1019470,D,8.3,5,N
13-Mar-2018,1019572,E,27.9,0,N
14-Mar-2018,1011016,A,19.7,5,N
14-Mar-2018,1012212,B,40.2,5,N
14-Mar-2018,1013196,C,12.6,5,N
14-Mar-2018,1014302,E,45.8,0,N
14-Mar-2018,1014768,E,61.8,5,N
14-Mar-2018,1014811,A,51.6,0,N
14-Mar-2018,1014932,D,29.8,5,N
14-Mar-2018,1016091,C,54.5,5,N
14-Mar-2018,1016905,B,28.7,3,N
14-Mar-2018,1017950,B,34.2,5,N
15-Mar-2018,1011981,B,17.5,5,N
15-Mar-2018,1013292,C,31.9,5,N
15-Mar-2018,1014242,C,18.6,0,N
15-Mar-2018,1014632,C,12.3,0,N
15-Mar-2018,1015145,B,32.1,5,N
15-Mar-2018,1015453,B,56,5,N
15-Mar-2018,1015882,C,55.6,0,N
15-Mar-2018,1016023,E,16.3,3,N
15-Mar-2018,1016232,E,41.9,4,N
15-Mar-2018,1017227,E,39.5,5,N
15-Mar-2018,1018727,C,10.54,0,N
15-Mar-2018,1019273,C,21.3,5,N
16-Mar-2018,1014260,A,14,4,N
16-Mar-2018,1015084,B,41.3,5,N
16-Mar-2018,1016095,D,46.7,5,N
16-Mar-2018,1017528,C,18.4,2,N
16-Mar-2018,1018491,B,41.3,0,N
16-Mar-2018,1018779,A,10.3,5,N
17-Mar-2018,1011790,E,13,5,N
17-Mar-2018,1013276,B,24.8,5,N
17-Mar-2018,1014607,C,57.6,0,N
17-Mar-2018,1014622,C,73.5,3,N
17-Mar-2018,1015979,E,30.9,3,N
17-Mar-2018,1016848,E,22.6,5,N
17-Mar-2018,1016880,E,7.7,0,N
17-Mar-2018,1016880,C,40,5,N
17-Mar-2018,1017025,A,30.1,3,N
17-Mar-2018,1019191,A,12.1,4,N
17-Mar-2018,1019319,A,34.6,0,N
18-Mar-2018,1011713,C,9.3,5,N
18-Mar-2018,1012726,C,33.4,3,N
18-Mar-2018,1013046,E,10.61,0,N
18-Mar-2018,1013169,B,50.1,3,N
18-Mar-2018,1013711,E,41.6,5,N
18-Mar-2018,1013766,A,15.2,4,N
18-Mar-2018,1018181,B,46.7,5,N
18-Mar-2018,1018426,A,29.9,0,N
19-Mar-2018,1010787,A,58.9,5,N
19-Mar-2018,1011138,E,12.4,5,N
19-Mar-2018,1013394,E,9,3,N
19-Mar-2018,1014120,D,34.2,5,N
19-Mar-2018,1014392,E,62.2,5,N
19-Mar-2018,1018743,D,13,3,N
20-Mar-2018,1012478,E,16.6,0,N
20-Mar-2018,1014369,D,47.6,4,N
20-Mar-2018,1015439,D,45,4,N
20-Mar-2018,1017256,A,22,3,N
20-Mar-2018,1017577,E,8.3,2,N
20-Mar-2018,1019176,D,28.6,5,N
21-Mar-2018,1010726,E,43.4,5,N
21-Mar-2018,1010962,C,49.1,0,N
21-Mar-2018,1011059,C,7.3,4,N
21-Mar-2018,1011415,D,30.1,5,N
21-Mar-2018,1012870,E,22.1,4,N
21-Mar-2018,1013329,B,50.7,5,N
21-Mar-2018,1015369,B,15.3,3,N
21-Mar-2018,1015369,A,59.7,4,N
21-Mar-2018,1015951,B,80.8,5,N
21-Mar-2018,1017032,A,54.8,1,N
22-Mar-2018,1011300,A,12.3,5,N
22-Mar-2018,1013066,B,31.3,3,N
22-Mar-2018,1013384,B,51,5,N
22-Mar-2018,1014399,C,8.9,0,N
22-Mar-2018,1015724,C,40.9,5,N
22-Mar-2018,1018385,A,46.6,1,N
22-Mar-2018,1018439,D,54.9,1,N
22-Mar-2018,1019273,D,34.4,2,N
23-Mar-2018,1010776,E,80.3,5,N
23-Mar-2018,1011041,C,44.5,5,N
23-Mar-2018,1011172,A,29.1,5,N
23-Mar-2018,1011341,B,5.7,5,N
23-Mar-2018,1011649,C,51.3,5,N
23-Mar-2018,1011868,E,22.4,0,N
23-Mar-2018,1012364,D,19.6,4,N
23-Mar-2018,1012429,E,49.6,5,N
23-Mar-2018,1012619,B,22.7,5,N
23-Mar-2018,1013450,E,31.7,0,N
23-Mar-2018,1013450,C,52.8,5,N
23-Mar-2018,1014260,D,14,3,N
23-Mar-2018,1015896,A,10.68,4,N
23-Mar-2018,1017930,D,44.4,5,N
23-Mar-2018,1019038,D,53,5,N
24-Mar-2018,1011016,E,36.2,5,N
24-Mar-2018,1013428,E,40.3,3,N
24-Mar-2018,1017065,A,38.8,1,N
24-Mar-2018,1019228,B,29.4,5,N
25-Mar-2018,1011490,B,25.5,5,N
25-Mar-2018,1011728,D,23.1,5,N
25-Mar-2018,1012262,A,43.1,5,N
25-Mar-2018,1012478,A,38.1,5,N
25-Mar-2018,1014811,C,28.9,5,N
25-Mar-2018,1014839,E,16.3,5,N
25-Mar-2018,1015511,B,45,5,N
25-Mar-2018,1015689,B,7.7,4,N
25-Mar-2018,1015693,A,10.86,5,N
25-Mar-2018,1015780,B,75.6,5,N
25-Mar-2018,1018049,B,10.12,5,N
26-Mar-2018,1012489,B,16.8,5,N
26-Mar-2018,1013728,A,40.7,5,N
26-Mar-2018,1014302,B,47.7,3,N
26-Mar-2018,1014887,D,49,0,N
26-Mar-2018,1018801,A,42.3,5,N
26-Mar-2018,1019552,D,23.9,5,N
27-Mar-2018,1011294,D,22,5,N
27-Mar-2018,1012564,C,9.9,5,N
27-Mar-2018,1013828,B,40.7,5,N
27-Mar-2018,1016829,D,14.2,2,N
27-Mar-2018,1017189,A,47.5,0,N
27-Mar-2018,1018820,C,29.2,5,N
27-Mar-2018,1018833,D,10.4,1,N
28-Mar-2018,1010858,E,33.4,4,N
28-Mar-2018,1010920,C,45.7,5,N
28-Mar-2018,1011779,E,44.1,4,N
28-Mar-2018,1012146,B,42.7,4,N
28-Mar-2018,1013419,D,25.5,0,N
28-Mar-2018,1013972,A,46.3,3,N
28-Mar-2018,1014288,B,48.7,5,N
28-Mar-2018,1019389,C,56.7,5,N
29-Mar-2018,1012073,D,36.5,0,N
29-Mar-2018,1012551,A,32.7,5,N
29-Mar-2018,1012910,E,36.9,5,N
29-Mar-2018,1013917,B,45.7,0,N
29-Mar-2018,1016306,D,26.1,5,N
29-Mar-2018,1016515,B,75.9,4,N
29-Mar-2018,1016946,A,26.4,2,N
29-Mar-2018,1017055,C,47.6,5,N
30-Mar-2018,1012870,B,30.8,5,N
30-Mar-2018,1013142,E,51.8,3,N
30-Mar-2018,1014851,E,52.9,4,N
30-Mar-2018,1016336,E,60.3,5,N
30-Mar-2018,1016510,B,16.3,5,N
30-Mar-2018,1018559,C,42.8,1,N
30-Mar-2018,1019188,E,30.2,5,N
31-Mar-2018,1013160,B,18.3,4,N
31-Mar-2018,1014531,B,10.52,5,N
31-Mar-2018,1014768,D,18.9,0,N
31-Mar-2018,1015605,A,5.3,5,N
31-Mar-2018,1015754,B,27.8,4,N
31-Mar-2018,1018954,D,11,2,N
31-Mar-2018,1019176,E,10.38,0,N
01-Apr-2018,1010620,A,49,4,N
01-Apr-2018,1013624,A,31.8,3,N
01-Apr-2018,1014789,C,53.5,0,N
01-Apr-2018,1015724,E,54.3,5,N
01-Apr-2018,1015734,E,32.5,5,N
01-Apr-2018,1015780,E,30.1,4,N
01-Apr-2018,1015941,C,23.4,3,N
01-Apr-2018,1017490,B,20.9,3,N
01-Apr-2018,1019078,D,23.5,1,N
01-Apr-2018,1019552,A,37.3,2,N
02-Apr-2018,1010736,C,23,5,N
02-Apr-2018,1013453,A,10.2,5,N
02-Apr-2018,1017950,B,36,5,N
03-Apr-2018,1010983,C,55.8,5,N
03-Apr-2018,1011377,A,33.8,5,N
03-Apr-2018,1011399,B,60.6,5,N
03-Apr-2018,1012146,B,39.1,5,N
03-Apr-2018,1012465,B,36.3,5,N
03-Apr-2018,1013753,A,42.7,3,N
03-Apr-2018,1015998,A,36.5,5,N
03-Apr-2018,1017751,C,25.3,5,N
03-Apr-2018,1017914,A,28.1,2,N
04-Apr-2018,1011918,A,22.5,5,N
04-Apr-2018,1013405,A,46.5,5,N
04-Apr-2018,1013518,E,36.1,5,N
04-Apr-2018,1014567,C,39.5,5,N
04-Apr-2018,1015611,E,28.6,5,N
04-Apr-2018,1017644,A,7.8,2,N
04-Apr-2018,1017707,A,28.6,5,N
04-Apr-2018,1018894,D,15.6,0,N
05-Apr-2018,1012986,A,42.6,5,N
05-Apr-2018,1015253,C,35.6,3,N
05-Apr-2018,1019547,D,44.6,0,N
06-Apr-2018,1010584,A,54,5,N
06-Apr-2018,1015065,D,46.5,5,N
06-Apr-2018,1015855,A,68.6,4,N
06-Apr-2018,1016214,E,38.6,3,N
06-Apr-2018,1016373,E,57.8,5,N
06-Apr-2018,1017124,D,48.4,5,N
06-Apr-2018,1017241,C,18.8,2,N
